C,SETP.WORLD,CO2EII_AVAILABLE_GENERATORS_WEB,AEMO,PUBLIC,2022/01/14,12:14:45,0000000356098590,,0000000356098575
D,CO2EII,PUBLISHING,1,"Silverton Wind Farm",STWF1,STWF1,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Sunraysia Solar Farm",SUNRSF1,SUNRSF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Suntop Solar Farm",SUNTPSF1,SUNTPSF1,NSW1,0.00000000,Solar,"ISP 2020"
D,CO2EII,PUBLISHING,1,"Tahmoor Waste Coal Mine Gas Power Station",TAHMOOR1,TAHMOOR1,NSW1,0.72600000,"Coal mine waste gas","NGA 2020"
D,CO2EII,PUBLISHING,1,"Tallawarra Power Station",TALWA1,TALLA1,NSW1,0.44753472,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Taralga Wind Farm",TARALGA1,TARALGA1,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"The Drop Power Station",THEDROP1,THEDROP1,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Tower Power Plant",TOWER,TOWER,NSW1,0.56300000,"Coal seam methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Tumut 3 Power Station",TUMT3NL1,TUMT3NL1,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Tumut 3 Power Station",TUMT3NL2,TUMT3NL2,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Tumut 3 Power Station",TUMT3NL3,TUMT3NL3,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Tumut 3 Power Station",TUMUT3,TUMUT3,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Tumut Power Station",UPPTUMUT,UPPTUMUT,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Uranquinty Power Station",URANQ11,URANQ11,NSW1,0.72427163,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Uranquinty Power Station",URANQ12,URANQ12,NSW1,0.72427163,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Uranquinty Power Station",URANQ13,URANQ13,NSW1,0.72427163,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Uranquinty Power Station",URANQ14,URANQ14,NSW1,0.72427163,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Vales Point ""B"" Power Station",VP5,VP5,NSW1,0.90830509,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Vales Point ""B"" Power Station",VP6,VP6,NSW1,0.90830509,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Vales Point ""B"" Power Station",VPNL1,VPNL1,NSW1,0.90830509,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Wagga North Solar Farm",WAGGNSF1,WAGGNSF1,NSW1,0.00000000,Solar,"ISP 2020"
D,CO2EII,PUBLISHING,1,"Wallgrove BESS 1",WALGRVG1,WALGRVG1,NSW1,0.00000000,"Battery Storage","ISP 2020"
D,CO2EII,PUBLISHING,1,"Woodlawn Bioreactor Energy Generation Station",WDLNGN01,WDLNGN01,NSW1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Wellington Solar Farm",WELLSF1,WELLSF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Western Suburbs League Club (Campbelltown) Plant",WESTCBT1,WESTCBT1,NSW1,0.78500000,"Diesel oil","NGA 2020"
D,CO2EII,PUBLISHING,1,"West Illawarra Leagues Club Plant",WESTILL1,WESTILL1,NSW1,0.78500000,"Diesel oil","NGA 2020"
D,CO2EII,PUBLISHING,1,"West Illawarra Leagues Club Plant",WESTILL1,WESTILL2,NSW1,0.78500000,"Diesel oil","NGA 2020"
D,CO2EII,PUBLISHING,1,"Wilga Park Power Station",WILGAPK,WILGAPK1,NSW1,0.56300000,"Coal Seam Methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Wilga Park B",WILGB01,WILGB01,NSW1,0.56300000,"Coal seam methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Woodlawn Wind Farm",WOODLWN1,WOODLWN1,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"White Rock Solar Farm",WRSF1,WRSF1,NSW1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"White Rock Wind Farm",WRWF1,WRWF1,NSW1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Wyangala A Power Station",WYANGALA,WYANGALA,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Wyangala B Power Station",WYANGALB,WYANGALB,NSW1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Baking Board Solar Farm",BAKING1,BAKING1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Barcaldine Power Station",BARCALDN,BARCALDN,QLD1,1.09923943,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Barcaldine Solar Farm",BARCSF1,BARCSF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Barcaldine Solar Farm",BARCSF1,BARCSF2,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Barron Gorge Power Station",BARRON-1,BARRON-1,QLD1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Barron Gorge Power Station",BARRON-2,BARRON-2,QLD1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Browns Plains Landfill Gas PS",BPLANDF1,BPLANDF1,QLD1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Braemar Power Station",BRAEMAR1,BRAEMAR1,QLD1,0.66314160,"Coal seam methane",ISP2020
D,CO2EII,PUBLISHING,1,"Braemar Power Station",BRAEMAR2,BRAEMAR2,QLD1,0.66314160,"Coal seam methane",ISP2020
D,CO2EII,PUBLISHING,1,"BRAEMAR 2 POWER STATION",BRAEMAR5,BRAEMG5,QLD1,0.66314160,"Coal seam methane",ISP2020
D,CO2EII,PUBLISHING,1,"BRAEMAR 2 POWER STATION",BRAEMAR7,BRAEMG7,QLD1,0.66314160,"Coal seam methane",ISP2020
D,CO2EII,PUBLISHING,1,"Callide Power Station",CALL_A_4,CALL_A_4,QLD1,0.93134349,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Callide Power Station",CALL_B_1,CALL_B_1,QLD1,0.93134349,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Callide Power Station",CALL_B_2,CALL_B_2,QLD1,0.93134349,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Callide Power Station",CALLNL1,CALLNL1,QLD1,0.93134349,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Childers Solar Farm",CHILDSF1,CHILDSF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Clare Solar Farm",CLARESF1,CLARESF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Clermont Solar Farm",CLERMSF1,CLERMSF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Coopers Gap Wind Farm",COOPGWF1,COOPGWF1,QLD1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"Coopers Gap Wind Farm",COOPGWF1,COOPGWF2,QLD1,0.00000000,Wind,ISP2020
D,CO2EII,PUBLISHING,1,"CALLIDE C NETT OFF",CPP_3,CPP_3,QLD1,0.90691200,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"CALLIDE C NETT OFF",CPP_4,CPP_4,QLD1,0.90691200,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Condamine Power Station A",CPSA,CPSA1,QLD1,0.51106875,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Condamine Power Station A",CPSA,CPSA2,QLD1,0.51106875,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Condamine Power Station A",CPSA,CPSA3,QLD1,0.51106875,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Collinsville Solar PV Power Station",CSPVPS1,CSPVPS1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Daandine Power Station",DAANDINE,DAANDINE,QLD1,0.56300000,"Coal seam methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"Daydream Solar Farm",DAYDSF1,DAYDSF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Daydream Solar Farm",DAYDSF1,DAYDSF2,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Darling Downs Power Station",DDPS1,DDPS0,QLD1,0.47758539,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Darling Downs Power Station",DDPS1,DDPS1,QLD1,0.47758539,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Darling Downs Power Station",DDPS1,DDPS2,QLD1,0.47758539,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Darling Downs Power Station",DDPS1,DDPS3,QLD1,0.47758539,"Natural Gas (Pipeline)",ISP2020
D,CO2EII,PUBLISHING,1,"Darling Downs Solar Farm",DDSF1,DDSF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Emerald Solar Park",EMERASF1,EMERASF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Gangarri Solar Farm",GANGARR1,GANGARR1,QLD1,0.00000000,Solar,"Estimate - Other"
D,CO2EII,PUBLISHING,1,"German Creek Power Station",GERMCRK,GERMCRK,QLD1,0.08300000,"Landfill biogas methane","NGA 2020"
D,CO2EII,PUBLISHING,1,"GLADSTONE POWER STATION",GLADNL1,GLADNL1,QLD1,0.97176136,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Grosvenor 1 Waste Coal Mine Gas Power Station",GROSV1,GROSV1,QLD1,0.72600000,"Coal mine waste gas","NGA 2020"
D,CO2EII,PUBLISHING,1,"Grosvenor 2",GROSV2,GROSV2,QLD1,0.72600000,"Coal mine waste gas","NGA 2020"
D,CO2EII,PUBLISHING,1,"GLADSTONE POWER STATION",GSTONE1,GSTONE1,QLD1,0.97176136,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"GLADSTONE POWER STATION",GSTONE2,GSTONE2,QLD1,0.97176136,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"GLADSTONE POWER STATION",GSTONE3,GSTONE3,QLD1,0.97176136,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"GLADSTONE POWER STATION",GSTONE4,GSTONE4,QLD1,0.97176136,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"GLADSTONE POWER STATION",GSTONE5,GSTONE5,QLD1,0.97176136,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"GLADSTONE POWER STATION",GSTONE6,GSTONE6,QLD1,0.97176136,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Hamilton Solar Farm",HAMISF1,HAMISF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Haughton Solar Farm Stage 1, Units 1-81",HAUGHT11,HAUGHT11,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Hayman Solar Farm",HAYMSF1,HAYMSF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Hughenden Solar Farm",HUGSF1,HUGSF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Hughenden Solar Farm",HUGSF1,HUGSF2,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"ISIS Central Sugar Mill Co-generation Plant",ICSM,ICSM,QLD1,0.01800000,Bagasse,"NGA 2020"
D,CO2EII,PUBLISHING,1,"KAREEYA POWER STATION",KAREEYA1,KAREEYA1,QLD1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"KAREEYA POWER STATION",KAREEYA2,KAREEYA2,QLD1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"KAREEYA POWER STATION",KAREEYA5,KAREEYA5,QLD1,0.00000000,Hydro,ISP2020
D,CO2EII,PUBLISHING,1,"Kennedy Energy Park",KEPBG1,KEPBG1,QLD1,0.00000000,"Battery Storage","Estimate - Other"
D,CO2EII,PUBLISHING,1,"Kennedy Energy Park",KEPSF1,KEPSF1,QLD1,0.00000000,Solar,"Estimate - Other"
D,CO2EII,PUBLISHING,1,"Kennedy Energy Park",KEPWF1,KEPWF1,QLD1,0.00000000,Wind,"Estimate - Other"
D,CO2EII,PUBLISHING,1,"Kogan Creek Power Station",KPP_1,KPP_1,QLD1,0.83104000,"Black coal",ISP2020
D,CO2EII,PUBLISHING,1,"Kidston Solar Project",KSP1,KSP1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Lilyvale Solar Farm",LILYSF1,LILYSF1,QLD1,0.00000000,Solar,ISP2020
D,CO2EII,PUBLISHING,1,"Longreach Solar Farm",LRSF1,LRSF1,QLD1,0.00000000,Solar,ISP2020
